rebinned	VBN	rebin
rebinning	VBG	rebin
rebroadcast	VBD	rebroadcast
rebroadcast	VBN	rebroadcast
rebuilt	VBD	rebuild
rebuilt	VBN	rebuild
rebutted	VBD	rebut
rebutted	VBN	rebut
rebutting	VBG	rebut
re-called	VBD	re-cal
re-called	VBN	re-cal
re-calling	VBG	re-cal
re-capped	VBD	re-cap
recapped	VBD	recap
re-capped	VBN	re-cap
recapped	VBN	recap
re-capping	VBG	re-cap
recapping	VBG	recap
recast	VBD	recast
recast	VBN	recast
re-channelled	VBD	re-channel
rechannelled	VBD	rechannel
re-channelled	VBN	re-channel
rechannelled	VBN	rechannel
re-channelling	VBG	re-channel
rechannelling	VBG	rechannel
recited	VBD	recite
recited	VBN	recite
recites	VBZ	recite
reciting	VBG	recite
recommitted	VBD	recommit
recommitted	VBN	recommit
recommitting	VBG	recommit
recropped	VBD	recrop
recropped	VBN	recrop
recropping	VBG	recrop
recurred	VBD	recur
recurred	VBN	recur
recurring	VBG	recur
recutted	VBD	recut
recutted	VBN	recut
recutting	VBG	recut
recut	VBD	recut
recut	VBN	recut
redded	VBD	red
redded	VBN	red
redding	VBG	red
redid	VBD	redo
re-digged	VBD	re-dig
re-digged	VBN	re-dig
re-digging	VBG	re-dig
redone	VBN	redo
redrawn	VBN	redraw
redrew	VBD	redraw
re-drilled	VBD	re-dril
redrilled	VBD	redril
re-drilled	VBN	re-dril
redrilled	VBN	redril
re-drilling	VBG	re-dril
redrilling	VBG	redril
re-emitted	VBD	re-emit
re-emitted	VBN	re-emit
re-emitting	VBG	re-emit
referred	VBD	refer
referred	VBN	refer
referring	VBG	refer
re-filled	VBD	re-fil
re-filled	VBN	re-fil
re-filling	VBG	re-fil
re-fitted	VBD	re-fit
refitted	VBD	refit
refitted	VBD	refit
re-fitted	VBN	re-fit
refitted	VBN	refit
refitted	VBN	refit
re-fitting	VBG	re-fit
refitting	VBG	refit
refit	VBD	refit
refit	VBN	refit
re-flagged	VBD	re-flag
re-flagged	VBN	re-flag
re-flagging	VBG	re-flag
re-formatted	VBD	re-format
reformatted	VBD	reformat
re-formatted	VBN	re-format
reformatted	VBN	reformat
re-formatting	VBG	re-format
reformatting	VBG	reformat
refreshments	NNS	refreshments
re-fretted	VBD	re-fret
refretted	VBD	refret
re-fretted	VBN	re-fret
refretted	VBN	refret
re-fretting	VBG	re-fret
refretting	VBG	refret
reft	VBD	reave
reft	VBN	reave
refuelled	VBD	refuel
refuelled	VBN	refuel
refuelling	VBG	refuel
regards	NNS	regards
regetted	VBD	reget
regetted	VBN	reget
regetting	VBG	reget
regretted	VBD	regret
regretted	VBN	regret
regretting	VBG	regret
regrew	VBD	regrow
regrinded	VBD	regrind
reground	VBD	regrind
reground	VBN	regrind
regrown	VBN	regrow
re-habbed	VBD	re-hab
re-habbed	VBN	re-hab
re-habbing	VBG	re-hab
reheard	VBD	rehear
reheard	VBN	rehear
rehung	VBD	rehang
rehung	VBN	rehang
re-installed	VBD	re-instal
re-installed	VBN	re-instal
re-installing	VBG	re-instal
re-interred	VBD	re-inter
reinterred	VBD	reinter
re-interred	VBN	re-inter
reinterred	VBN	reinter
re-interring	VBG	re-inter
reinterring	VBG	reinter
rejigged	VBD	rejig
rejigged	VBN	rejig
rejigging	VBG	rejig
rekitted	VBD	rekit
rekitted	VBN	rekit
rekitting	VBG	rekit
reknitted	VBD	reknit
reknitted	VBN	reknit
reknit	VBD	reknit
reknit	VBN	reknit
reknotted	VBD	reknot
reknotted	VBN	reknot
reknotting	VBG	reknot
relabelled	VBD	relabel
relabelled	VBN	relabel
relabelling	VBG	relabel
re-laid	VBD	re-lay
relaid	VBD	relay
re-laid	VBN	re-lay
relaid	VBN	relay
re-lapped	VBD	re-lap
re-lapped	VBN	re-lap
re-lapping	VBG	re-lap
relearnt	VBD	relearn
relearnt	VBN	relearn
re-letted	VBD	re-let
reletted	VBD	relet
re-letted	VBN	re-let
reletted	VBN	relet
re-letting	VBG	re-let
reletting	VBG	relet
relit	VBD	relight
relit	VBN	relight
remade	VBD	remake
remade	VBN	remake
remains	NNS	remains
re-mapped	VBD	re-map
remapped	VBD	remap
re-mapped	VBN	re-map
remapped	VBN	remap
re-mapping	VBG	re-map
remapping	VBG	remap
re-metalled	VBD	re-metal
remetalled	VBD	remetal
re-metalled	VBN	re-metal
remetalled	VBN	remetal
re-metalling	VBG	re-metal
remetalling	VBG	remetal
remitted	VBD	remit
remitted	VBN	remit
remitting	VBG	remit
remmed	VBD	rem
remmed	VBN	rem
remming	VBG	rem
re-modelled	VBD	re-model
remodelled	VBD	remodel
re-modelled	VBN	re-model
remodelled	VBN	remodel
re-modelling	VBG	re-model
remodelling	VBG	remodel
rendezvous	NNS	rendezvous
rent	VBD	rend
rent	VBN	rend
reoccurred	VBD	reoccur
reoccurred	VBN	reoccur
reoccurring	VBG	reoccur
repaid	VBD	repay
repaid	VBN	repay
reparations	NNS	reparations
re-pastelled	VBD	re-pastel
re-pastelled	VBN	re-pastel
re-pastelling	VBG	re-pastel
repelled	VBD	repel
repelled	VBN	repel
repelling	VBG	repel
repinned	VBD	repin
repinned	VBN	repin
repinning	VBG	repin
re-planned	VBD	re-plan
replanned	VBD	replan
re-planned	VBN	re-plan
replanned	VBN	replan
re-planning	VBG	re-plan
replanning	VBG	replan
re-plotted	VBD	re-plot
replotted	VBD	replot
re-plotted	VBN	re-plot
replotted	VBN	replot
re-plotting	VBG	re-plot
replotting	VBG	replot
re-plugged	VBD	re-plug
re-plugged	VBN	re-plug
re-plugging	VBG	re-plug
repolled	VBD	repol
repolled	VBN	repol
repolling	VBG	repol
re-potted	VBD	re-pot
repotted	VBD	repot
re-potted	VBN	re-pot
repotted	VBN	repot
re-potting	VBG	re-pot
repotting	VBG	repot
repped	VBD	rep
repped	VBN	rep
repping	VBG	rep
re-programmed	VBD	re-program
reprogrammed	VBD	reprogram
re-programmed	VBN	re-program
reprogrammed	VBN	reprogram
re-programming	VBG	re-program
reprogramming	VBG	reprogram
reran	VBD	rerun
reread	VBD	reread
reread	VBN	reread
re-referred	VBD	re-refer
re-referred	VBN	re-refer
re-referring	VBG	re-refer
re-rigged	VBD	re-rig
re-rigged	VBN	re-rig
re-rigging	VBG	re-rig
re-rolled	VBD	re-rol
re-rolled	VBN	re-rol
re-rolling	VBG	re-rol
re-runned	VBD	re-run
rerunned	VBD	rerun
re-runned	VBN	re-run
rerunned	VBN	rerun
re-running	VBG	re-run
rerunning	VBG	rerun
rerun	VBN	rerun
re-selled	VBD	re-sel
re-selled	VBN	re-sel
re-selling	VBG	re-sel
resent	VBD	resend
resent	VBN	resend
re-setted	VBD	re-set
resetted	VBD	reset
re-setted	VBN	re-set
resetted	VBN	reset
re-setting	VBG	re-set
resetting	VBG	reset
reset	VBD	reset
reset	VBN	reset
resewed	VBD	resew
resewn	VBN	resew
reshaped	VBD	reshape
reshaped	VBN	reshape
reshapes	VBZ	reshape
reshaping	VBG	reshape
resignalled	VBD	resignal
resignalled	VBN	resignal
resignalling	VBG	resignal
resitted	VBD	resit
resitted	VBN	resit
resitting	VBG	resit
reskilled	VBD	reskil
reskilled	VBN	reskil
reskilling	VBG	reskil
re-skinned	VBD	re-skin
re-skinned	VBN	re-skin
re-skinning	VBG	re-skin
resold	VBD	resell
resold	VBN	resell
respects	NNS	respects
re-stalled	VBD	re-stal
re-stalled	VBN	re-stal
re-stalling	VBG	re-stal
re-submitted	VBD	re-submit
resubmitted	VBD	resubmit
re-submitted	VBN	re-submit
resubmitted	VBN	resubmit
re-submitting	VBG	re-submit
resubmitting	VBG	resubmit
retaken	VBN	retake
retaught	VBD	reteach
retaught	VBN	reteach
re-telled	VBD	re-tel
re-telled	VBN	re-tel
re-telling	VBG	re-tel
rethought	VBD	rethink
rethought	VBN	rethink
retold	VBD	retell
retold	VBN	retell
retook	VBD	retake
re-topped	VBD	re-top
re-topped	VBN	re-top
re-topping	VBG	re-top
retransferred	VBD	retransfer
retransferred	VBN	retransfer
retransferring	VBG	retransfer
re-transmitted	VBD	re-transmit
retransmitted	VBD	retransmit
re-transmitted	VBN	re-transmit
retransmitted	VBN	retransmit
re-transmitting	VBG	re-transmit
retransmitting	VBG	retransmit
re-trimmed	VBD	re-trim
re-trimmed	VBN	re-trim
re-trimming	VBG	re-trim
retro-fitted	VBD	retro-fit
retrofitted	VBD	retrofit
retrofitted	VBD	retrofit
retro-fitted	VBN	retro-fit
retrofitted	VBN	retrofit
retrofitted	VBN	retrofit
retro-fitting	VBG	retro-fit
retrofitting	VBG	retrofit
retrofit	VBD	retrofit
retrofit	VBN	retrofit
retted	VBD	ret
retted	VBN	ret
retting	VBG	ret
reunited	VBD	reunite
reunited	VBN	reunite
reunites	VBZ	reunite
reuniting	VBG	reunite
're	VBP	be
revelled	VBD	revel
revelled	VBN	revel
revelling	VBG	revel
revered	VBD	revere
revered	VBN	revere
reveres	VBZ	revere
revering	VBG	revere
revers	NNS	revers
revetted	VBD	revet
revetted	VBN	revet
revetting	VBG	revet
revved	VBD	rev
revved	VBN	rev
revving	VBG	rev
reweaved	VBD	reweave
reweft	VBD	reweave
reweft	VBN	reweave
rewetted	VBD	rewet
rewetted	VBN	rewet
rewet	VBD	rewet
rewet	VBN	rewet
rewoken	VBN	rewake
rewoke	VBD	rewake
rewon	VBD	rewin
rewon	VBN	rewin
rewound	VBD	rewind
rewound	VBN	rewind
rewoven	VBN	reweave
rewove	VBD	reweave
re-wrapped	VBD	re-wrap
rewrapped	VBD	rewrap
re-wrapped	VBN	re-wrap
rewrapped	VBN	rewrap
re-wrapping	VBG	re-wrap
rewrapping	VBG	rewrap
rewritten	VBN	rewrite
rewrote	VBD	rewrite
ribbed	VBD	rib
ribbed	VBN	rib
ribbing	VBG	rib
riches	NNS	riches
richochetted	VBD	richochet
richochetted	VBN	richochet
richochetting	VBG	richochet
ricochetted	VBD	ricochet
ricochetted	VBN	ricochet
ricochetting	VBG	ricochet
ridded	VBD	rid
ridded	VBD	rid
ridded	VBN	rid
ridded	VBN	rid
ridden	VBN	rid
ridden	VBN	ride
ridding	VBG	rid
rid	VBD	rid
rid	VBN	rid
rigged	VBD	rig
rigged	VBN	rig
rigging	VBG	rig
rights	NNS	rights
rimmed	VBD	rim
rimmed	VBN	rim
rimming	VBG	rim
ringletted	VBD	ringlet
ringletted	VBN	ringlet
ringletting	VBG	ringlet
ripped	VBD	rip
ripped	VBN	rip
ripping	VBG	rip
risen	VBN	rise
ritted	VBD	rit
ritted	VBN	rit
ritting	VBG	rit
rivalled	VBD	rival
rivalled	VBN	rival
rivalling	VBG	rival
riven	VBN	rive
rivetted	VBD	rivet
rivetted	VBN	rivet
rivetting	VBG	rivet
roadrunned	VBD	roadrun
roadrunned	VBN	roadrun
roadrunning	VBG	roadrun
robbed	VBD	rob
robbed	VBN	rob
robbing	VBG	rob
rocketted	VBD	rocket
rocketted	VBN	rocket
rocketting	VBG	rocket
rodded	VBD	rod
rodded	VBN	rod
rodding	VBG	rod
rode	VBD	ride
roped	VBD	rope
roped	VBN	rope
ropes	VBZ	rope
roping	VBG	rope
rosetted	VBD	roset
rosetted	VBN	roset
rosetting	VBG	roset
rose	VBD	rise
rosinned	VBD	rosin
rosinned	VBN	rosin
rosinning	VBG	rosin
rotted	VBD	rot
rotted	VBN	rot
rotting	VBG	rot
roughcast	VBD	roughcast
roughcast	VBN	roughcast
rove	VBD	rive
rowelled	VBD	rowel
rowelled	VBN	rowel
rowelling	VBG	rowel
rubbed	VBD	rub
rubbed	VBN	rub
rubbing	VBG	rub
rudiments	NNS	rudiments
rung	VBN	ring
runned	VBD	run
runned	VBN	run
runnelled	VBD	runnel
runnelled	VBN	runnel
runnelling	VBG	runnel
runners-up	NNS	runner-up
running	VBG	run
run	VBN	run
rutted	VBD	rut
rutted	VBN	rut
rutting	VBG	rut
sabbed	VBD	sab
sabbed	VBN	sab
sabbing	VBG	sab
sadded	VBD	sad
sadded	VBN	sad
sadding	VBG	sad
sagged	VBD	sag
sagged	VBN	sag
sagging	VBG	sag
said	VBD	say
said	VBN	say
sandbagged	VBD	sandbag
sandbagged	VBN	sandbag
sandbagging	VBG	sandbag
sand-cast	VBD	sand-cast
sand-cast	VBN	sand-cast
sang	VBD	sing
sank	VBD	sink
sapped	VBD	sap
sapped	VBN	sap
sapping	VBG	sap
sat	VBD	sit
sat	VBN	sit
savings	NNS	savings
sawed	VBD	saw
sawn	VBN	saw
saw	VBD	see
scabbed	VBD	scab
scabbed	VBN	scab
scabbing	VBG	scab
scads	NNS	scads
scalpelled	VBD	scalpel
scalpelled	VBN	scalpel
scalpelling	VBG	scalpel
scammed	VBD	scam
scammed	VBN	scam
scamming	VBG	scam
scanned	VBD	scan
scanned	VBN	scan
scanning	VBG	scan
scarred	VBD	scar
scarred	VBN	scar
scarring	VBG	scar
scarves	NNS	scarf
scatted	VBD	scat
scatted	VBN	scat
scatting	VBG	scat
schemata	NNS	schema
schlepped	VBD	schlep
schlepped	VBN	schlep
schlepping	VBG	schlep
scissors	NNS	scissors
scragged	VBD	scrag
scragged	VBN	scrag
scragging	VBG	scrag
scrammed	VBD	scram
scrammed	VBN	scram
scramming	VBG	scram
scraped	VBD	scrape
scraped	VBN	scrape
scrapes	VBZ	scrape
scraping	VBG	scrape
scrapped	VBD	scrap
scrapped	VBN	scrap
scrapping	VBG	scrap
scratted	VBD	scrat
scratted	VBN	scrat
scratting	VBG	scrat
scrubbed	VBD	scrub
scrubbed	VBN	scrub
scrubbing	VBG	scrub
scrummed	VBD	scrum
scrummed	VBN	scrum
scrumming	VBG	scrum
scudded	VBD	scud
scudded	VBN	scud
scudding	VBG	scud
scummed	VBD	scum
scummed	VBN	scum
scumming	VBG	scum
scurred	VBD	scur
scurred	VBN	scur
scurring	VBG	scur
seconds	NNS	seconds
secreted	VBD	secrete
secreted	VBN	secrete
secretes	VBZ	secrete
secreting	VBG	secrete
seen	VBN	see
sellotaped	VBD	sellotape
sellotaped	VBN	sellotape
sellotapes	VBZ	sellotape
sellotaping	VBG	sellotape
selves	NNS	self
semantics	NNS	semantics
semaphored	VBD	semaphore
semaphored	VBN	semaphore
semaphores	VBZ	semaphore
semaphoring	VBG	semaphore
semi-controlled	VBD	semi-control
semi-controlled	VBN	semi-control
semi-controlling	VBG	semi-control
semi-skilled	VBD	semi-skil
semiskilled	VBD	semiskil
semi-skilled	VBN	semi-skil
semiskilled	VBN	semiskil
semi-skilling	VBG	semi-skil
semiskilling	VBG	semiskil
semi-skimmed	VBD	semi-skim
semi-skimmed	VBN	semi-skim
semi-skimming	VBG	semi-skim
sentinelled	VBD	sentinel
sentinelled	VBN	sentinel
sentinelling	VBG	sentinel
sent	VBD	send
sent	VBN	send
series	NNS	series
setted	VBD	set
setted	VBN	set
setting	VBG	set
set	VBD	set
set	VBN	set
sewed	VBD	sew
sewn	VBN	sew
sew	VBD	sow
shades	NNS	shades
shagged	VBD	shag
shagged	VBN	shag
shagging	VBG	shag
shaken	VBN	shake
shallled	VBD	shall
shallled	VBN	shall
shallling	VBG	shall
shallows	NNS	shallows
shambles	NNS	shambles
shammed	VBD	sham
shammed	VBN	sham
shamming	VBG	sham
shaped	VBD	shape
shaped	VBD	shape
shaped	VBN	shape
shapen	VBN	shape
shapes	VBZ	shape
shaping	VBG	shape
shat	VBD	shit
shat	VBN	shit
shaven	VBN	shave
shears	NNS	shears
sheaves	NNS	sheaf
shedded	VBD	shed
shedded	VBD	shed
shedded	VBN	shed
shedded	VBN	shed
shedding	VBG	shed
shed	VBD	shed
shed	VBN	shed
shelves	NNS	shelf
shew	VBD	show
shimmed	VBD	shim
shimmed	VBN	shim
shimming	VBG	shim
shinned	VBD	shin
shinned	VBN	shin
shinning	VBG	shin
shipped	VBD	ship
shipped	VBN	ship
shipping	VBG	ship
shirred	VBD	shir
shirred	VBN	shir
shirring	VBG	shir
shitted	VBD	shit
shitted	VBD	shit
shitted	VBN	shit
shitted	VBN	shit
shitting	VBG	shit
shit	VBD	shit
shit	VBN	shit
shlapped	VBD	shlap
shlapped	VBN	shlap
shlapping	VBG	shlap
shodden	VBN	shoe
shod	VBD	shoe
shod	VBN	shoe
shoed	VBD	shoe
shoed	VBN	shoe
shone	VBD	shine
shone	VBN	shine
shook	VBD	shake
shopfitted	VBD	shopfit
shopfitted	VBN	shopfit
shopfitting	VBG	shopfit
shopped	VBD	shop
shopped	VBN	shop
shopping	VBG	shop
shored	VBD	shore
shored	VBN	shore
shores	VBZ	shore
shore	VBD	shear
shoring	VBG	shore
shorn	VBN	shear
shortfalled	VBD	shortfal
shortfalled	VBN	shortfal
shortfalling	VBG	shortfal
shorts	NNS	shorts
shotted	VBD	shot
shotted	VBN	shot
shotting	VBG	shot
shot	VBD	shoot
shot	VBN	shoot
shovelled	VBD	shovel
shovelled	VBN	shovel
shovelling	VBG	shovel
shove	VBD	shave
showed	VBD	show
showed	VBN	show
shown	VBN	show
shrank	VBD	shrink
shredded	VBD	shred
shredded	VBN	shred
shredding	VBG	shred
shrinkwrapped	VBD	shrinkwrap
shrinkwrapped	VBN	shrinkwrap
shrinkwrapping	VBG	shrinkwrap
shrivelled	VBD	shrivel
shrivelled	VBN	shrivel
shrivelling	VBG	shrivel
shrugged	VBD	shrug
shrugged	VBN	shrug
shrugging	VBG	shrug
shrunken	VBN	shrink
shrunk	VBD	shrink
shrunk	VBN	shrink
shunned	VBD	shun
shunned	VBN	shun
shunning	VBG	shun
shutted	VBD	shut
shutted	VBN	shut
shutting	VBG	shut
shut	VBD	shut
shut	VBN	shut
sideslipped	VBD	sideslip
sideslipped	VBN	sideslip
sideslipping	VBG	sideslip
side-stepped	VBD	side-step
sidestepped	VBD	sidestep
side-stepped	VBN	side-step
sidestepped	VBN	sidestep
side-stepping	VBG	side-step
sidestepping	VBG	sidestep
sideswiped	VBD	sideswipe
sideswiped	VBN	sideswipe
sideswipes	VBZ	sideswipe
sideswiping	VBG	sideswipe
sight-read	VBD	sight-read
sight-read	VBN	sight-read
signaled	VBD	signal
signaled	VBN	signal
signales	VBZ	signal
signaling	VBG	signal
signalled	VBD	signal
signalled	VBN	signal
signalling	VBG	signal
sinbinned	VBD	sinbin
sinbinned	VBN	sinbin
sinbinning	VBG	sinbin
singles	NNS	singles
sinned	VBD	sin
sinned	VBN	sin
sinning	VBG	sin
sipped	VBD	sip
sipped	VBN	sip
sipping	VBG	sip
sitted	VBD	sit
sitted	VBN	sit
sitting	VBG	sit
skidded	VBD	skid
skidded	VBN	skid
skidding	VBG	skid
skiing	VBG	ski
skimmed	VBD	skim
skimmed	VBN	skim
skimming	VBG	skim
skinned	VBD	skin
skinned	VBN	skin
skinning	VBG	skin
skipped	VBD	skip
skipped	VBN	skip
skipping	VBG	skip
skirred	VBD	skir
skirred	VBN	skir
skirring	VBG	skir
skragged	VBD	skrag
skragged	VBN	skrag
skragging	VBG	skrag
slabbed	VBD	slab
slabbed	VBN	slab
slabbing	VBG	slab
slacks	NNS	slacks
slagged	VBD	slag
slagged	VBN	slag
slagging	VBG	slag
slain	VBN	slay
slammed	VBD	slam
slammed	VBN	slam
slamming	VBG	slam
slang	VBD	sling
slapped	VBD	slap
slapped	VBN	slap
slapping	VBG	slap
sledded	VBD	sled
sledded	VBN	sled
sledding	VBG	sled
slept	VBD	sleep
slept	VBN	sleep
slew	VBD	slay
slidden	VBN	slide
slid	VBD	slide
slid	VBN	slide
slimmed	VBD	slim
slimmed	VBN	slim
slimming	VBG	slim
slipped	VBD	slip
slipped	VBN	slip
slipping	VBG	slip
slitted	VBD	slit
slitted	VBN	slit
slitting	VBG	slit
slit	VBD	slit
slit	VBN	slit
slobbed	VBD	slob
slobbed	VBN	slob
slobbing	VBG	slob
slogged	VBD	slog
slogged	VBN	slog
slogging	VBG	slog
sloped	VBD	slope
sloped	VBN	slope
slopes	VBZ	slope
sloping	VBG	slope
slopped	VBD	slop
slopped	VBN	slop
slopping	VBG	slop
slotted	VBD	slot
slotted	VBN	slot
slotting	VBG	slot
slowclapped	VBD	slowclap
slowclapped	VBN	slowclap
slowclapping	VBG	slowclap
slugged	VBD	slug
slugged	VBN	slug
slugging	VBG	slug
slummed	VBD	slum
slummed	VBN	slum
slumming	VBG	slum
slung	VBD	sling
slung	VBN	sling
slunk	VBD	slink
slunk	VBN	slink
slurred	VBD	slur
slurred	VBN	slur
slurring	VBG	slur
smelt	VBD	smell
smelt	VBN	smell
smitted	VBD	smit
smitted	VBN	smit
smitten	VBN	smite
smitting	VBG	smit
smit	VBD	smite
smoothed	VBD	smooth
smoothed	VBN	smooth
smoothes	VBZ	smooth
smoothing	VBG	smooth
smote	VBD	smite
smutted	VBD	smut
smutted	VBN	smut
smutting	VBG	smut
snagged	VBD	snag
snagged	VBN	snag
snagging	VBG	snag
snapped	VBD	snap
snapped	VBN	snap
snapping	VBG	snap
sniped	VBD	snipe
sniped	VBN	snipe
snipes	VBZ	snipe
sniping	VBG	snipe
snipped	VBD	snip
snipped	VBN	snip
snipping	VBG	snip
snivelled	VBD	snivel
snivelled	VBN	snivel
snivelling	VBG	snivel
snogged	VBD	snog
snogged	VBN	snog
snogging	VBG	snog
snored	VBD	snore
snored	VBN	snore
snores	VBZ	snore
snoring	VBG	snore
snorkelled	VBD	snorkel
snorkelled	VBN	snorkel
snorkelling	VBG	snorkel
snowcemmed	VBD	snowcem
snowcemmed	VBN	snowcem
snowcemming	VBG	snowcem
snubbed	VBD	snub
snubbed	VBN	snub
snubbing	VBG	snub
snuck	VBD	sneak
snuck	VBN	sneak
snugged	VBD	snug
snugged	VBN	snug
snugging	VBG	snug
sobbed	VBD	sob
sobbed	VBN	sob
sobbing	VBG	sob
sodded	VBD	sod
sodded	VBN	sod
sodding	VBG	sod
softpedalled	VBD	softpedal
softpedalled	VBN	softpedal
softpedalling	VBG	softpedal
sold	VBD	sell
sold	VBN	sell
sonned	VBD	son
sonned	VBN	son
sonning	VBG	son
sopped	VBD	sop
sopped	VBN	sop
sopping	VBG	sop
sorties	NNS	sortie
sought	VBD	seek
sought	VBN	seek
sown	VBN	sow
spammed	VBD	spam
spammed	VBN	spam
spamming	VBG	spam
spanned	VBD	span
spanned	VBN	span
spanning	VBG	span
span	VBD	spin
sparred	VBD	spar
sparred	VBN	spar
sparring	VBG	spar
spatted	VBD	spat
spatted	VBN	spat
spatting	VBG	spat
spat	VBD	spit
species	NNS	species
specifics	NNS	specifics
spectacles	NNS	spectacles
spectra	NNS	spectrum
sped	VBD	speed
sped	VBN	speed
spelt	VBD	spell
spelt	VBN	spell
spent	VBD	spend
spent	VBN	spend
spiderwebbed	VBD	spiderweb
spiderwebbed	VBN	spiderweb
spiderwebbing	VBG	spiderweb
spilt	VBD	spill
spilt	VBN	spill
spinned	VBD	spin
spinned	VBN	spin
spinning	VBG	spin
spiralled	VBD	spiral
spiralled	VBN	spiral
spiralling	VBG	spiral
spitted	VBD	spit
spitted	VBN	spit
spitting	VBG	spit
spit	VBD	spit
spit	VBN	spit
splatted	VBD	splat
splatted	VBN	splat
splatting	VBG	splat
splits	NNS	splits
splitted	VBD	split
splitted	VBN	split
splitting	VBG	split
split	VBD	split
split	VBN	split
spoils	NNS	spoils
spoilt	VBD	spoil
spoilt	VBN	spoil
spoken	VBN	speak
spoke	VBD	speak
spotted	VBD	spot
spotted	VBN	spot
spotting	VBG	spot
spragged	VBD	sprag
spragged	VBN	sprag
spragging	VBG	sprag
sprang	VBD	spring
spraygunned	VBD	spraygun
spraygunned	VBN	spraygun
spraygunning	VBG	spraygun
spread	VBD	spread
spread	VBN	spread
sprigged	VBD	sprig
sprigged	VBN	sprig
sprigging	VBG	sprig
springed	VBD	spring
springed	VBN	spring
springes	VBZ	spring
springing	VBG	spring
springtipped	VBD	springtip
springtipped	VBN	springtip
springtipping	VBG	springtip
sprung	VBD	spring
sprung	VBN	spring
spudded	VBD	spud
spudded	VBN	spud
spudding	VBG	spud
spun	VBD	spin
spun	VBN	spin
spurred	VBD	spur
spurred	VBN	spur
spurring	VBG	spur
squatted	VBD	squat
squatted	VBN	squat
squatting	VBG	squat
squirrelled	VBD	squirrel
squirrelled	VBN	squirrel
squirrelling	VBG	squirrel
stabbed	VBD	stab
stabbed	VBN	stab
stabbing	VBG	stab
stagged	VBD	stag
stagged	VBN	stag
stagging	VBG	stag
stank	VBD	stink
staphylococci	NNS	staphylococcus
starred	VBD	star
starred	VBN	star
starring	VBG	star
statics	NNS	statics
statistics	NNS	statistics
stemmed	VBD	stem
stemmed	VBN	stem
stemming	VBG	stem
stencilled	VBD	stencil
stencilled	VBN	stencil
stencilling	VBG	stencil
stenned	VBD	sten
stenned	VBN	sten
stenning	VBG	sten
stepped	VBD	step
stepped	VBN	step
stepping	VBG	step
stetted	VBD	stet
stetted	VBN	stet
stetting	VBG	stet
stigmata	NNS	stigma
stimuli	NNS	stimulus
stirred	VBD	stir
stirred	VBN	stir
stirring	VBG	stir
stolen	VBN	steal
stole	VBD	steal
stoned	VBD	stone
stoned	VBN	stone
stones	VBZ	stone
stoning	VBG	stone
stood	VBD	stand
stood	VBN	stand
stopped	VBD	stop
stopped	VBN	stop
stopping	VBG	stop
storytelled	VBD	storytel
storytelled	VBN	storytel
storytelling	VBG	storytel
stranger	JJR	strange
strangest	JJS	strange
strang	VBD	string
strapped	VBD	strap
strapped	VBN	strap
strapping	VBG	strap
strata	NNS	stratum
streptococci	NNS	streptococcus
strewn	VBN	strew
strew	VBD	strew
stricken	VBN	strike
stridden	VBN	stride
strimmed	VBD	strim
strimmed	VBN	strim
strimming	VBG	strim
stringed	VBD	string
stringed	VBN	string
stringes	VBZ	string
stringing	VBG	string
stripped	VBD	strip
stripped	VBN	strip
stripping	VBG	strip
striven	VBN	strive
strode	VBD	stride
stropped	VBD	strop
stropped	VBN	strop
stropping	VBG	strop
strove	VBD	strive
struck	VBD	strike
struck	VBN	strike
strugged	VBD	strug
strugged	VBN	strug
strugging	VBG	strug
strummed	VBD	strum
strummed	VBN	strum
strumming	VBG	strum
strung	VBD	string
strung	VBN	string
strutted	VBD	strut
strutted	VBN	strut
strutting	VBG	strut
stubbed	VBD	stub
stubbed	VBN	stub
stubbing	VBG	stub
stuck	VBD	stick
stuck	VBN	stick
studded	VBD	stud
studded	VBN	stud
studding	VBG	stud
stung	VBD	sting
stung	VBN	sting
stunk	VBD	stink
stunk	VBN	stink
stunned	VBD	stun
stunned	VBN	stun
stunning	VBG	stun
subbed	VBD	sub
subbed	VBN	sub
subbing	VBG	sub
subcropped	VBD	subcrop
subcropped	VBN	subcrop
subcropping	VBG	subcrop
subletted	VBD	sublet
subletted	VBN	sublet
subletting	VBG	sublet
sublet	VBD	sublet
sublet	VBN	sublet
submitted	VBD	submit
submitted	VBN	submit
submitting	VBG	submit
subsetted	VBD	subset
subsetted	VBN	subset
subsetting	VBG	subset
subtitles	NNS	subtitles
suedetrimmed	VBD	suedetrim
suedetrimmed	VBN	suedetrim
suedetrimming	VBG	suedetrim
sulfuretted	VBD	sulfuret
sulfuretted	VBN	sulfuret
sulfuretting	VBG	sulfuret
summed	VBD	sum
summed	VBN	sum
summing	VBG	sum
summitted	VBD	summit
summitted	VBN	summit
summitting	VBG	summit
summons	NNS	summons
sunburnt	VBD	sunburn
sunburnt	VBN	sunburn
sung	VBN	sing
sunken	VBN	sink
sunk	VBD	sink
sunk	VBN	sink
sunned	VBD	sun
sunned	VBN	sun
sunning	VBG	sun
suntanned	VBD	suntan
suntanned	VBN	suntan
suntanning	VBG	suntan
superadded	VBD	superad
superadded	VBN	superad
superadding	VBG	superad
super-chilled	VBD	super-chil
super-chilled	VBN	super-chil
super-chilling	VBG	super-chil
superficies	NNS	superficies
supervened	VBD	supervene
supervened	VBN	supervene
supervenes	VBZ	supervene
